relpath,openmp_line_num,label_is_parallelizable,label_is_icc_parallelized,label_is_omp_parallelized,dynamic_loop_abs_time,dynamic_loop_abs_time_self,dynamic_loop_app_frac_time,dynamic_loop_app_frac_time_self,dynamic_loop_avg_iter_num,dynamic_loop_entries_num,dynamic_loop_exits_num,dynamic_loop_max_iter_num,dynamic_loop_min_iter_num,static_critical_payload_anti_dependencies_number,static_critical_payload_branch_count,static_critical_payload_branch_fraction,static_critical_payload_call_count,static_critical_payload_call_fraction,static_critical_payload_cntl_dependencies_number,static_critical_payload_conf_dependencies_number,static_critical_payload_cross_dependencies_number,static_critical_payload_getelemptr_count,static_critical_payload_getelemptr_fraction,static_critical_payload_mem_cohesion,static_critical_payload_mem_dependencies_number,static_critical_payload_mem_read_count,static_critical_payload_mem_read_fraction,static_critical_payload_mem_write_count,static_critical_payload_mem_write_fraction,static_critical_payload_non_cf_cohesion,static_critical_payload_output_dependencies_number,static_critical_payload_reg_dependencies_number,static_critical_payload_total_cohesion,static_critical_payload_total_dependencies_number,static_critical_payload_true_dependencies_number,static_iterator_anti_dependencies_number,static_iterator_branch_count,static_iterator_branch_fraction,static_iterator_call_count,static_iterator_call_fraction,static_iterator_cntl_dependencies_number,static_iterator_conf_dependencies_number,static_iterator_cross_dependencies_number,static_iterator_getelemptr_count,static_iterator_getelemptr_fraction,static_iterator_mem_dependencies_number,static_iterator_mem_read_count,static_iterator_mem_read_fraction,static_iterator_mem_write_count,static_iterator_mem_write_fraction,static_iterator_output_dependencies_number,static_iterator_payload_mem_cohesion,static_iterator_payload_non_cf_cohesion,static_iterator_payload_total_cohesion,static_iterator_reg_dependencies_number,static_iterator_total_dependencies_number,static_iterator_true_dependencies_number,static_loop_absolute_size,static_loop_critical_payload_fraction,static_loop_depth,static_loop_inner_loop_num,static_loop_iterator_size,static_loop_payload_fraction,static_loop_proper_sccs_ddg_number,static_loop_proper_sccs_ddg_number_diff,static_loop_proper_sccs_mdg_number,static_loop_proper_sccs_number,static_loop_proper_sccs_number_diff,static_payload_anti_dependencies_number,static_payload_branch_count,static_payload_branch_fraction,static_payload_call_count,static_payload_call_fraction,static_payload_cntl_dependencies_number,static_payload_conf_dependencies_number,static_payload_cross_dependencies_number,static_payload_getelemptr_count,static_payload_getelemptr_fraction,static_payload_mem_dependencies_number,static_payload_mem_read_count,static_payload_mem_read_fraction,static_payload_mem_write_count,static_payload_mem_write_fraction,static_payload_output_dependencies_number,static_payload_reg_dependencies_number,static_payload_total_dependencies_number,static_payload_true_dependencies_number
CG/src/cg.c,836,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1061,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,14,0.1061,0,0.0,168,108,0,27,0.2045,118,19,0.1439,6,0.04545,10,0.04049,0.04453,0.1012,155,441,155,157,0.0,1,4,132,0.1592,6,2,0,0,-4,0,22,0.88,0,0.0,0,0,0,1,0.04,1,0,0.0,1,0.04,1,2,3,2
CG/src/cg.c,837,0,0,0,15202194462,3130971,5.3,0.0,75000,1,1,75000,75000,0,0,0.1032,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,13,0.1032,0,0.0,156,108,0,27,0.2143,118,19,0.1508,6,0.047619999999999996,10,0.04301,0.047310000000000005,0.1011,141,415,141,148,0.0,2,3,126,0.1486,4,1,0,0,-3,0,19,0.8636,0,0.0,0,0,0,1,0.04545,1,0,0.0,1,0.04545,1,2,3,2
CG/src/cg.c,843,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.09523999999999999,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,1,10,0.09523999999999999,0,0.0,115,91,0,23,0.21899999999999997,105,14,0.1333,7,0.06667000000000001,13,0.0,0.0,0.0431,113,333,113,120,0.0,3,2,105,0.125,3,1,0,0,-2,0,15,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
CG/src/cg.c,856,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1739,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,4,0.1739,0,0.0,23,0,0,4,0.1739,0,4,0.1739,0,0.0,0,0.0,0.0,0.08,23,46,23,27,0.0,4,0,23,0.1481,1,1,0,0,0,0,4,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
CG/src/cg.c,861,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.25,0,0.0,6,4,0,4,0.2353,0.0,6,3,0.1765,2,0.1176,0.027030000000000002,2,14,0.05405,34,14,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.08772,0.2105,4,8,4,26,0.7727,4,0,4,0.8462,1,1,0,1,1,0,4,0.1818,0,0.0,15,4,0,5,0.2273,6,3,0.1364,2,0.09091,2,16,37,16
CG/src/cg.c,898,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0625,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,1,1,0.0625,0,0.0,16,1,1,3,0.1875,2,3,0.1875,1,0.0625,0,0.0,0.0,0.052629999999999996,18,36,18,18,0.0,1,0,16,0.1111,1,1,0,0,0,0,2,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
CG/src/cg.c,906,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.2,0,2,0.2,2,2,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.04348,0.3478,5,10,5,12,0.2857,1,0,5,0.5833,2,2,0,1,1,0,2,0.2857,0,0.0,0,0,0,1,0.1429,0,1,0.1429,0,0.0,0,5,5,5
CG/src/cg.c,911,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.08333,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.08333,0,0.0,12,1,0,2,0.1667,1,2,0.1667,1,0.08333,0,0.0,0.0,0.07143,13,26,13,14,0.0,1,0,12,0.1429,1,1,0,0,0,0,2,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
CG/src/cg.c,918,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0.25,0,0.0,17,15,0,4,0.1538,0.0,17,7,0.2692,2,0.07692,0.05682,2,28,0.1136,63,28,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.048780000000000004,0.2195,4,8,4,51,0.5532,1,1,4,0.9216,3,2,0,1,0,0,9,0.1915,0,0.0,30,15,0,9,0.1915,17,7,0.1489,2,0.04255,2,41,88,41
CG/src/cg.c,926,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.25,0,0.0,2,1,0,0,0.0,0.1429,2,1,0.25,1,0.25,0.3333,1,3,0.3333,5,3,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04255,0.38299999999999995,4,8,4,20,0.25,2,0,4,0.8,2,2,0,2,2,0,2,0.125,0,0.0,0,5,0,4,0.25,7,2,0.125,2,0.125,2,14,21,14
CG/src/cg.c,933,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.2,0,0.0,1,1,0,0,0.0,0.0,1,1,0.3333,1,0.3333,0.2727,0,2,0.2727,3,2,0,1,0.2,0,0.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.08108,0.4324,5,10,5,18,0.2308,1,0,5,0.7222,1,1,0,1,1,0,2,0.1538,0,0.0,0,1,0,3,0.2308,1,2,0.1538,1,0.07692,0,10,11,10
CG/src/cg.c,970,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.2222,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,2,0.2222,0,0.0,9,0,0,1,0.1111,0,1,0.1111,0,0.0,0,0.0,0.0,0.1,9,18,9,11,0.0,2,0,9,0.1818,1,1,0,0,0,0,2,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
CG/src/cg.c,1003,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1538,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,2,2,0,2,0.1538,0,0.0,13,2,0,2,0.1538,2,2,0.1538,1,0.07692,0,0.0,0.0,0.1429,13,28,13,18,0.4,1,0,13,0.2778,2,2,0,1,1,0,3,0.6,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,2,2
DC/src/adc.c,44,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1429,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,2,0.1429,0,0.0,14,0,0,3,0.2143,0,3,0.2143,0,0.0,0,0.0,0.05376,0.172,14,28,14,49,0.0,1,0,14,0.7143,1,1,0,0,0,0,7,0.2,3,0.08571000000000001,24,0,0,8,0.2286,0,14,0.4,3,0.08571000000000001,0,25,49,25
DC/src/adc.c,77,0,0,0,21774676,479509,0.0,0.0,99992,1,1,99992,99992,0,2,0.25,0,0.0,0,0,0,4,0.1905,0.0,0,4,0.1905,0,0.0,0.01852,0,24,0.09258999999999999,42,24,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.048780000000000004,0.2439,4,8,4,37,0.6364,1,1,4,0.8919,3,2,0,2,1,0,10,0.303,0,0.0,25,0,0,5,0.1515,1,4,0.1212,1,0.0303,1,28,54,28
DC/src/adc.c,79,0,0,0,21295167,21295167,0.0,0.0,7,99992,99992,65,1,0,0,0.1111,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,2,0.1111,0,0.0,18,0,0,4,0.2222,0,4,0.2222,0,0.0,0,0.0,0.0,0.05,20,38,20,20,0.0,2,0,18,0.1,1,1,0,0,0,0,2,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
DC/src/adc.c,103,1,1,0,197399416,197399416,0.0,0.0,60,1048575,1048575,60,60,0,0,0.1429,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1429,0,0.0,7,0,0,0,0.0,0,1,0.1429,0,0.0,0,0.0,0.04545,0.2727,7,14,7,12,0.0,1,0,7,0.4167,1,1,0,0,0,0,2,0.4,0,0.0,0,0,0,1,0.2,0,0,0.0,1,0.2,0,2,2,2
DC/src/adc.c,117,0,0,0,915656662,520461112,0.0,0.0,12,10485760,10485760,17,9,0,0,0.06329,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,5,0.06329,0,0.0,88,12,0,21,0.2658,13,20,0.2532,1,0.01266,1,0.0,0.0,0.04124,85,186,85,87,0.0,2,1,79,0.09195,2,1,0,0,-1,0,8,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
DC/src/adc.c,121,0,0,0,395195550,395195550,0.0,0.0,2,131072000,131072000,4,1,0,0,0.09677000000000001,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,3,0.09677000000000001,0,0.0,31,0,0,8,0.2581,0,8,0.2581,0,0.0,0,0.0,0.0,0.03125,31,62,31,33,0.0,3,0,31,0.060610000000000004,1,1,0,0,0,0,2,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
DC/src/adc.c,138,0,0,0,758730771,724436338,0.0,0.0,60,1048575,1048575,60,60,0,0,0.15,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,3,0.15,0,0.0,26,0,0,1,0.05,0,4,0.2,0,0.0,0,0.0,0.015619999999999998,0.1562,22,48,22,29,0.0,1,1,20,0.3103,2,1,0,0,-1,0,4,0.4444,0,0.0,0,0,0,1,0.1111,1,1,0.1111,1,0.1111,1,5,6,5
DC/src/adc.c,139,0,0,0,34294433,34294433,0.0,0.0,1,7995392,7995392,1,1,0,0,0.1111,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,2,0.1111,0,0.0,18,0,0,2,0.1111,3,4,0.2222,1,0.055560000000000005,1,0.0,0.0,0.025639999999999996,17,38,19,19,0.0,2,0,18,0.052629999999999996,1,1,0,0,0,0,1,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
DC/src/adc.c,156,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.052079999999999994,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,4,0.0,4,4,0,5,0.052079999999999994,0,0.0,96,165,0,31,0.3229,171,25,0.2604,6,0.0625,6,0.0,0.0,0.02597,104,371,104,106,0.3,1,0,96,0.09434,3,3,0,1,1,0,7,0.7,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,4,4
DC/src/adc.c,191,1,0,0,57,57,0.0,0.0,2,1,1,2,2,0,0,0.1667,0,0.0,4,2,0,2,0.3333,0.0,4,2,0.3333,2,0.3333,0.1538,2,4,0.1538,8,4,0,1,0.1667,0,0.0,6,0,0,1,0.1667,0,1,0.1667,0,0.0,0,0.05127999999999999,0.1026,0.359,6,12,6,16,0.6,1,0,6,0.625,1,1,0,2,2,0,2,0.2,0,0.0,0,5,0,4,0.4,7,2,0.2,2,0.2,2,6,13,6
DC/src/adc.c,203,1,0,0,58,58,0.0,0.0,2,1,1,2,2,0,0,0.1667,0,0.0,4,2,0,2,0.3333,0.0,4,2,0.3333,2,0.3333,0.1538,2,4,0.1538,8,4,0,1,0.1667,0,0.0,6,0,0,1,0.1667,0,1,0.1667,0,0.0,0,0.05127999999999999,0.1026,0.359,6,12,6,16,0.6,1,0,6,0.625,1,1,0,2,2,0,2,0.2,0,0.0,0,5,0,4,0.4,7,2,0.2,2,0.2,2,6,13,6
DC/src/adc.c,211,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.08537,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,7,0.08537,3,0.03659,99,109,0,21,0.2561,121,14,0.1707,13,0.1585,12,0.0,0.011729999999999999,0.061579999999999996,98,318,98,100,0.0,1,3,82,0.18,5,2,0,0,-3,0,16,0.8889,1,0.055560000000000005,1,0,0,0,0.0,0,1,0.055560000000000005,1,0.055560000000000005,0,1,2,1
DC/src/adc.c,214,0,0,0,2802660,2802660,0.0,0.0,15,99990,99990,17,1,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.2308,4,8,4,7,0.6667,2,0,4,0.4286,2,2,0,1,1,0,1,0.3333,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,2,2
DC/src/adc.c,223,1,0,0,4519899,4519899,0.0,0.0,15,99990,99990,17,1,0,0,0.1667,0,0.0,4,2,0,2,0.3333,0.0,4,2,0.3333,2,0.3333,0.1538,2,4,0.1538,8,4,0,1,0.1667,0,0.0,6,0,0,1,0.1667,0,1,0.1667,0,0.0,0,0.05127999999999999,0.1026,0.359,6,12,6,16,0.6,2,0,6,0.625,1,1,0,2,2,0,2,0.2,0,0.0,0,5,0,4,0.4,7,2,0.2,2,0.2,2,6,13,6
DC/src/adc.c,228,0,0,0,24546306,24546306,0.0,0.0,7,99987,99987,65,1,0,0,0.125,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,2,0.125,0,0.0,16,0,0,3,0.1875,0,3,0.1875,0,0.0,0,0.0,0.0,0.055560000000000005,18,34,18,18,0.0,2,0,16,0.1111,1,1,0,0,0,0,2,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
DC/src/adc.c,319,0,0,0,2619154893,28519310,0.1,0.0,1048575,1,1,1048575,1048575,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.1356,0.3729,6,12,6,31,0.0,1,0,6,0.8065,1,1,0,0,0,0,9,0.36,5,0.2,11,0,0,4,0.16,0,5,0.2,7,0.28,0,14,25,14
DC/src/adc.c,342,1,1,0,11557379,11557379,0.0,0.0,100000,1,1,100000,100000,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.07595,0.1392,5,10,5,42,0.0,1,0,5,0.8809999999999999,1,1,0,0,0,0,8,0.2162,3,0.08108,32,0,0,10,0.2703,0,13,0.3514,3,0.08108,0,26,58,26
DC/src/adc.c,375,0,0,0,181042,34164,0.0,0.0,64,1,1,64,64,0,1,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.09615,0,13,0.2308,18,13,0,1,0.1667,0,0.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04124,0.3402,6,12,6,47,0.2927,1,1,6,0.8723,5,4,0,4,3,0,8,0.1951,3,0.07317,17,0,0,8,0.1951,0,7,0.1707,3,0.07317,0,35,52,35
DC/src/adc.c,379,0,0,0,146878,146878,0.0,0.0,20,64,64,20,20,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,4,0.08333,4,4,0,1,0.2,0,0.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0625,0.3125,5,10,5,17,0.25,2,0,5,0.7059,2,2,0,1,1,0,4,0.3333,1,0.08333,4,0,0,0,0.0,0,1,0.08333,1,0.08333,0,8,12,8
DC/src/adc.c,411,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0.25,2,0.1111,0,0,0,3,0.1667,0.009434,0,3,0.1667,0,0.0,0.037739999999999996,0,17,0.1321,41,17,0,1,0.25,1,0.25,4,0,0,1,0.25,0,1,0.25,1,0.25,0,0.0,0.0,0.08871,3,7,3,61,0.3158,1,1,4,0.9344,2,1,0,2,1,1,16,0.2807,11,0.193,59,2,0,14,0.2456,4,14,0.2456,8,0.1404,1,43,106,43
DC/src/adc.c,414,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1875,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,3,0.1875,2,0.125,24,0,0,3,0.1875,0,3,0.1875,0,0.0,0,0.0,0.0,0.09302,15,39,15,19,0.0,2,0,16,0.1579,1,1,0,0,0,0,3,1.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0
DC/src/adc.c,549,1,1,0,440653,467,0.0,0.0,20,1,1,20,20,0,1,0.25,0,0.0,0,0,0,1,0.0625,0.0,0,1,0.0625,0,0.0,0.07407000000000001,0,16,0.2222,25,16,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.05747000000000001,0.2874,4,8,4,39,0.4571,1,1,4,0.8974,3,2,0,2,1,0,6,0.1714,0,0.0,24,0,0,5,0.1429,0,4,0.1143,1,0.028569999999999998,0,30,54,30
DC/src/adc.c,551,0,0,0,440186,440186,0.0,0.0,435,20,20,2887,3,0,0,0.1111,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.1538,0,7,0.1538,7,7,0,1,0.1111,0,0.0,9,0,0,1,0.1111,0,1,0.1111,0,0.0,0,0.0,0.0,0.3261,9,18,9,24,0.4667,2,0,9,0.625,2,2,0,1,1,0,2,0.1333,0,0.0,0,0,0,2,0.1333,0,2,0.1333,0,0.0,0,13,13,13
DC/src/adc.c,558,0,0,0,102546,102546,0.0,0.0,20,1,1,20,20,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.09804,0.5098,4,8,4,25,0.0,1,0,4,0.84,1,1,0,0,0,0,2,0.09523999999999999,1,0.047619999999999996,0,0,0,5,0.2381,0,6,0.2857,2,0.09523999999999999,0,17,17,17
DC/src/adc.c,565,0,0,0,5959678089,5959678089,0.2,0.2,20,10000000,10000000,20,20,0,1,0.25,0,0.0,14,13,0,1,0.04545,0.03077,14,7,0.3182,3,0.1364,0.2,1,19,0.2154,37,19,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0873,0.4206,4,8,4,51,0.4681,1,0,4,0.9216,2,2,0,2,2,0,4,0.08511,0,0.0,5,17,0,11,0.23399999999999999,18,9,0.1915,3,0.06383,1,42,65,42
DC/src/adc.c,571,1,1,0,5705573,5705573,0.0,0.0,1,10000000,10000000,1,1,0,0,0.25,0,0.0,7,6,0,0,0.0,0.0,7,3,0.2727,2,0.1818,0.2143,1,9,0.2143,16,9,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0625,0.4375,4,8,4,28,0.4583,1,0,4,0.8571,1,1,0,1,1,0,2,0.08333,0,0.0,0,6,0,4,0.1667,7,5,0.2083,2,0.08333,1,21,28,21
DC/src/adc.c,607,0,0,0,17005786793,60173539,0.7,0.0,10000000,1,1,10000000,10000000,0,2,0.2222,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.029410000000000002,0,8,0.3971,16,8,0,2,0.2222,1,0.1111,9,0,0,1,0.1111,0,2,0.2222,1,0.1111,0,0.0,0.0,0.1053,8,17,8,52,0.18600000000000003,1,2,9,0.8269,3,1,0,2,0,0,14,0.3256,4,0.09302,39,0,0,4,0.09302,2,8,0.18600000000000003,6,0.1395,2,27,68,27
DC/src/adc.c,616,0,0,0,478071104,478071104,0.0,0.0,1,10000000,10000000,1,1,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0303,0.3939,4,8,4,19,0.0,2,0,4,0.7895,1,1,0,0,0,0,4,0.2667,2,0.1333,3,0,0,2,0.1333,1,4,0.2667,3,0.2,1,8,12,8
DC/src/adc.c,621,0,0,0,10419707835,10419707835,0.4,0.4,20,10000000,10000000,20,20,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.028569999999999998,0.4,4,8,4,20,0.0,2,0,4,0.8,1,1,0,0,0,0,4,0.25,2,0.125,3,0,0,2,0.125,1,4,0.25,3,0.1875,1,9,13,9
DC/src/extbuild.c,26,0,0,0,1607313156,1607313156,0.1,0.1,10000000,1,1,10000000,10000000,0,0,0.09091,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,2,0.0,2,2,0,1,0.09091,1,0.09091,11,0,0,2,0.1818,0,2,0.1818,1,0.09091,0,0.0,0.0,0.1111,11,22,11,14,0.6667,1,0,11,0.2143,2,2,0,1,1,0,1,0.3333,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,2,2
DC/src/extbuild.c,57,0,0,0,2143104822154,10967721050,88.4,0.5,10000000,64,64,10000000,10000000,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.052629999999999996,0,2,0.052629999999999996,2,2,0,2,0.1667,0,0.0,12,0,0,3,0.25,0,3,0.25,0,0.0,0,0.0,0.0,0.3438,11,23,11,34,0.09091,1,0,12,0.6471,2,2,0,1,1,0,2,0.09091,2,0.09091,0,0,0,10,0.4545,0,7,0.3182,2,0.09091,0,19,19,19
DC/src/extbuild.c,129,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.07042000000000001,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.024390000000000002,0,16,0.024390000000000002,16,16,8,15,0.07042000000000001,4,0.01878,274,308,0,76,0.3568,335,69,0.3239,11,0.05164,8,0.008197,0.030739999999999996,0.1404,189,798,200,274,0.1967,1,1,213,0.2226,7,6,0,3,2,0,17,0.2787,12,0.1967,2,0,0,11,0.1803,0,14,0.2295,12,0.1967,0,39,41,39
DC/src/extbuild.c,136,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.06701,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.03125,0,12,0.03125,12,12,1,13,0.06701,4,0.02062,246,278,0,72,0.3711,294,65,0.3351,10,0.05155,6,0.036039999999999996,0.05631,0.1644,170,710,179,241,0.2128,2,0,194,0.195,5,5,0,3,3,0,10,0.2128,9,0.1915,0,0,0,11,0.23399999999999999,1,11,0.23399999999999999,10,0.2128,1,31,32,31
DC/src/extbuild.c,262,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1,0,0.0,10,0,0,2,0.2,0,2,0.2,0,0.0,0,0.0,0.058820000000000004,0.2941,10,20,10,18,0.0,1,0,10,0.4444,1,1,0,0,0,0,2,0.25,0,0.0,0,0,0,2,0.25,0,0,0.0,2,0.25,0,4,4,4
DC/src/extbuild.c,265,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.07463,0,0.0,0,0,0,1,0.06667000000000001,0.0,0,1,0.06667000000000001,0,0.0,0.04167,0,19,0.1458,25,19,1,5,0.07463,2,0.02985,89,2,0,15,0.2239,11,14,0.209,4,0.0597,3,0.005208,0.007812,0.2995,73,173,78,159,0.163,1,2,67,0.5786,6,4,0,3,1,1,14,0.1522,9,0.09783,16,0,0,26,0.2826,2,22,0.2391,10,0.1087,1,78,96,78
DC/src/extbuild.c,277,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1667,0,0.0,2,1,0,0,0.0,0.1,2,1,0.2,1,0.2,0.2,1,4,0.2,6,4,0,1,0.1667,0,0.0,6,0,0,1,0.1667,0,1,0.1667,0,0.0,0,0.0,0.05634,0.4085,6,12,6,31,0.2,2,0,6,0.8065,1,1,0,1,1,1,2,0.08,0,0.0,0,2,3,6,0.24,7,5,0.2,2,0.08,3,23,30,24
DC/src/extbuild.c,284,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.1667,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.1667,0,0.0,6,0,0,1,0.1667,0,1,0.1667,0,0.0,0,0.0,0.060610000000000004,0.3636,6,12,6,16,0.0,2,0,6,0.625,1,1,0,0,0,0,2,0.2,0,0.0,0,0,0,2,0.2,1,2,0.2,1,0.1,1,8,9,8
